# BEAST v1.8.4
# Generated Mon Nov 20 12:52:16 UTC 2023 [seed=1700484736418]
# -working -overwrite -beagle_off temp.xml
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	treeLikelihood	coalescent
2404000	-46421.41596410771	-195.18070668126265	-46226.23525742645	0.10639933350496092	2.434330281504733	3.548349812356775	0.35268935924374695	0.18852694590127814	0.23196182238986107	0.22682187246511382	1.0	-46226.23525742645	-191.85974610107755
2405000	-46426.25888187716	-196.9546422866184	-46229.30423959054	0.10468172210610144	2.367415812511558	3.636918313553811	0.35268935924374695	0.18852694590127814	0.23196182238986107	0.22682187246511382	1.0	-46229.30423959054	-193.6325011243114
2406000	-46421.67872392499	-197.19454073537563	-46224.48418318961	0.10921143956983341	2.5187294878230135	3.636918313553811	0.35268935924374695	0.18846056682178736	0.23202820146935185	0.22682187246511382	1.0	-46224.48418318961	-193.81044395596993
2407000	-46412.71338713109	-196.16082314251338	-46216.552563988575	0.10093482141095422	2.6437675205128026	3.636918313553811	0.35268935924374695	0.18846056682178736	0.23202820146935185	0.22682187246511382	1.0	-46216.552563988575	-192.7282759750602
2408000	-46397.2722658216	-198.31092478732188	-46198.96134103428	0.10541277485360527	2.3607477905666623	3.636918313553811	0.35268935924374695	0.1899680462618185	0.23202820146935185	0.22531439302508266	1.0	-46198.96134103428	-194.99160418154605
2409000	-46403.613099311406	-197.66170892167665	-46205.95139038973	0.10625408408239811	2.5826871562725797	3.636918313553811	0.35268935924374695	0.1899680462618185	0.23202820146935185	0.22531439302508266	1.0	-46205.95139038973	-194.25253635480541
2410000	-46400.49989503466	-197.92360926415648	-46202.576285770505	0.10410991837365424	2.9514313663695937	3.416940944131128	0.35268935924374695	0.1899680462618185	0.23202820146935185	0.22531439302508266	1.0	-46202.576285770505	-194.45374735897175
2411000	-46395.39046373854	-197.49091198009805	-46197.89955175844	0.10161066963817339	3.2375989243110195	3.416940944131128	0.34853146845017735	0.1899680462618185	0.23618609226292142	0.22531439302508266	1.0	-46197.89955175844	-193.92850835419753
2412000	-46407.37439388095	-196.2834822138111	-46211.09091166714	0.10343743700256093	2.689879547602861	3.416940944131128	0.34853146845017735	0.1899680462618185	0.23618609226292142	0.22531439302508266	1.0	-46211.09091166714	-192.9064141554728
2413000	-46410.55589722898	-198.3746368850932	-46212.18126034389	0.0994712746794753	2.2290613648361672	3.416940944131128	0.34853146845017735	0.1899680462618185	0.23618609226292142	0.22531439302508266	1.0	-46212.18126034389	-195.18548465728932
2414000	-46404.849751264584	-196.9462513138623	-46207.90349995072	0.10103945282640575	2.914899650269293	3.416940944131128	0.34853146845017735	0.1899680462618185	0.23618609226292142	0.22531439302508266	1.0	-46207.90349995072	-193.488844276376
2415000	-46402.95857269856	-197.84020978989489	-46205.118362908666	0.10212254615872689	2.818071198901592	3.6558025832784633	0.34853146845017735	0.1899680462618185	0.23618609226292142	0.22531439302508266	1.0	-46205.118362908666	-194.33766242293606
2416000	-46404.62778258329	-196.23648844441652	-46208.39129413887	0.0987763429288284	2.708392805498018	3.6558025832784633	0.34853146845017735	0.1899680462618185	0.23618609226292142	0.22531439302508266	1.0	-46208.39129413887	-192.77363835811173
2417000	-46405.64438050112	-198.4880749286714	-46207.15630557245	0.09957460538027674	2.589108417949842	3.6558025832784633	0.34853146845017735	0.1899680462618185	0.23618609226292142	0.22531439302508266	1.0	-46207.15630557245	-195.07026666435294
2418000	-46408.83774774903	-196.66033747613986	-46212.17741027289	0.0961203980144403	2.80104715409417	3.6558025832784633	0.34853146845017735	0.1899680462618185	0.23618609226292142	0.22531439302508266	1.0	-46212.17741027289	-193.163849457223
2419000	-46394.62953546828	-195.11570514375123	-46199.51383032453	0.10047789767076652	2.761594736183062	3.6558025832784633	0.3509782788927785	0.18752123581921734	0.23618609226292142	0.22531439302508266	1.0	-46199.51383032453	-191.63340213987607
2420000	-46404.68327891225	-196.75310840243029	-46207.93017050982	0.10400840520187504	2.918474721340954	3.5378959587514824	0.3509782788927785	0.18752123581921734	0.23618609226292142	0.22531439302508266	1.0	-46207.93017050982	-193.2542092567021
2421000	-46394.74291174559	-197.10780564476175	-46197.63510610083	0.10146238095661625	2.520752032023749	3.5378959587514824	0.3509782788927785	0.18752123581921734	0.23618609226292142	0.22531439302508266	1.0	-46197.63510610083	-193.75541034072376
2422000	-46398.7496414991	-195.10430857591177	-46203.64533292319	0.102924053977107	2.6395079513568196	3.5378959587514824	0.3509782788927785	0.18752123581921734	0.23618609226292142	0.22531439302508266	1.0	-46203.64533292319	-191.70587803655823
2423000	-46408.6540516012	-196.97070519031098	-46211.68334641089	0.10094294640061525	2.5011479600937183	3.5378959587514824	0.3509782788927785	0.18752123581921734	0.23618609226292142	0.22531439302508266	1.0	-46211.68334641089	-193.62611735816364
2424000	-46405.63106073802	-196.78714422116892	-46208.84391651685	0.09921833372985847	2.7637883534146748	3.5378959587514824	0.3509782788927785	0.18752123581921734	0.23618609226292142	0.22531439302508266	1.0	-46208.84391651685	-193.34270386913758
2425000	-46410.57327173698	-197.45079952425112	-46213.12247221273	0.09936069019316487	2.551919743842786	3.6215584475784004	0.3509782788927785	0.18752123581921734	0.23618609226292142	0.22531439302508266	1.0	-46213.12247221273	-194.05862654838836
2426000	-46398.12113007587	-196.46164509381543	-46201.65948498206	0.09910437127519085	2.415733351165569	3.3835560075149065	0.3509782788927785	0.18752123581921734	0.23618609226292142	0.22531439302508266	1.0	-46201.65948498206	-193.20329555132008
2427000	-46397.62666801926	-197.31244030616085	-46200.3142277131	0.10445508923727258	3.0032360482592235	3.567895483507466	0.3509782788927785	0.18752123581921734	0.23618609226292142	0.22531439302508266	1.0	-46200.3142277131	-193.7750212214223
2428000	-46406.49141789484	-194.46969230038314	-46212.02172559445	0.10056393781602996	2.7453090676640675	3.567895483507466	0.35151578026371	0.18752123581921734	0.23618609226292142	0.22477689165415116	1.0	-46212.02172559445	-191.02206994412623
2429000	-46411.5551667848	-195.81071602756379	-46215.744450757236	0.1035798258184938	2.3902304815715447	3.7198964277686284	0.36099580501857115	0.1797166312330068	0.2347536770061781	0.22453388674224387	1.0	-46215.744450757236	-192.45205869726752
2430000	-46405.703514710694	-197.37360813885405	-46208.32990657184	0.10308119465864583	2.8765694556532835	3.4648073494151364	0.36099580501857115	0.1797166312330068	0.2347536770061781	0.22453388674224387	1.0	-46208.32990657184	-193.91342822006342
2431000	-46416.060314472175	-197.2911405492075	-46218.76917392297	0.1008756076009498	2.8765193072335724	3.4648073494151364	0.36099580501857115	0.1797166312330068	0.2347536770061781	0.22453388674224387	1.0	-46218.76917392297	-193.83097806398058
2432000	-46429.56147297451	-198.40969392220435	-46231.1517790523	0.10451726299652006	2.1714933547356994	3.4648073494151364	0.36099580501857115	0.1797166312330068	0.2347536770061781	0.22453388674224387	1.0	-46231.1517790523	-195.23069731356404
2433000	-46421.57637272878	-194.86644487707022	-46226.709927851705	0.10497041627349728	2.588787397423	3.4648073494151364	0.36099580501857115	0.1797166312330068	0.2347536770061781	0.22453388674224387	1.0	-46226.709927851705	-191.51167380144472
2434000	-46417.225928627166	-194.24976655382392	-46222.97616207334	0.10487413476363887	2.3838613330699836	3.4648073494151364	0.36099580501857115	0.1797166312330068	0.2347536770061781	0.22453388674224387	1.0	-46222.97616207334	-190.97746347610038
2435000	-46419.71616834792	-197.49877741365748	-46222.21739093426	0.10963988848625758	2.8096378503077597	3.4648073494151364	0.36125656927757527	0.1797166312330068	0.23449291274717401	0.22453388674224387	1.0	-46222.21739093426	-194.06214032164078
2436000	-46424.09003393488	-195.50658679647157	-46228.58344713841	0.10435669861952586	2.451024742990865	3.4648073494151364	0.36125656927757527	0.1797166312330068	0.23449291274717401	0.22453388674224387	1.0	-46228.58344713841	-192.20649910104635
2437000	-46409.81071871367	-196.5567345369862	-46213.253984176685	0.10522105880960725	2.866719426429306	3.4648073494151364	0.36125656927757527	0.1797166312330068	0.22621898879562724	0.23280781069379064	1.0	-46213.253984176685	-193.09998472212519
2438000	-46418.9996458016	-196.77271383693605	-46222.226931964666	0.10592241555035328	2.5400979093168585	3.4648073494151364	0.36125656927757527	0.1797166312330068	0.22621898879562724	0.23280781069379064	1.0	-46222.226931964666	-193.4369297138027
2439000	-46423.88807271979	-198.05536367964893	-46225.83270904014	0.1103549445599065	2.6932581737715293	3.5704058955561733	0.36125656927757527	0.1797166312330068	0.22621898879562724	0.23280781069379064	1.0	-46225.83270904014	-194.62605735418157
2440000	-46421.60541273873	-197.04460855977365	-46224.56080417896	0.10931503542594041	2.5982276487795946	3.5704058955561733	0.36125656927757527	0.1797166312330068	0.22621898879562724	0.23280781069379064	1.0	-46224.56080417896	-193.65122437296782
2441000	-46424.51462918768	-195.53851744377548	-46228.976111743905	0.10569411629585797	2.633256514974415	3.5704058955561733	0.36125656927757527	0.1797166312330068	0.22621898879562724	0.23280781069379064	1.0	-46228.976111743905	-192.13174149715508
2442000	-46418.99068390944	-197.68817272981804	-46221.30251117962	0.11356274743517009	2.344332764775604	3.609992541929372	0.36125656927757527	0.183682354438738	0.22621898879562724	0.22884208748805943	1.0	-46221.30251117962	-194.3846276558614
2443000	-46428.02809013347	-196.31751042435405	-46231.71057970911	0.10658509050503305	2.445616687455244	3.609992541929372	0.36125656927757527	0.183682354438738	0.22621898879562724	0.22884208748805943	1.0	-46231.71057970911	-192.9716688614991
2444000	-46418.4910963013	-193.8614381660353	-46224.629658135265	0.10774511288365998	2.4684256923150127	3.55585659973063	0.36125656927757527	0.18540041430499993	0.22450092892936532	0.22884208748805943	1.0	-46224.629658135265	-190.52409349709768
2445000	-46424.32900386649	-194.355925842795	-46229.9730780237	0.10073884439221378	2.6340439024422495	3.55585659973063	0.36125656927757527	0.18540041430499993	0.22869936964303447	0.22464364677439028	1.0	-46229.9730780237	-190.95364147898124
2446000	-46405.597684976434	-195.54061152869386	-46210.05707344774	0.10160264321233313	2.8028989549369703	3.55585659973063	0.3551068230740051	0.18540041430499993	0.22869936964303447	0.23079339297796045	1.0	-46210.05707344774	-192.07619321302198
2447000	-46423.02330460251	-195.71216947307687	-46227.311135129436	0.1039760325640352	2.4582431818740567	3.55585659973063	0.35827116980102397	0.18540041430499993	0.22869936964303447	0.22762904625094155	1.0	-46227.311135129436	-192.37895843893386
2448000	-46413.23003071561	-198.0205966421533	-46215.209434073455	0.10953774660380697	2.71539823632717	3.55585659973063	0.35827116980102397	0.18540041430499993	0.22869936964303447	0.22762904625094155	1.0	-46215.209434073455	-194.5878939264393
2449000	-46422.54784082512	-194.68336132819908	-46227.86447949692	0.10031453902546604	2.69324768514657	3.455720827831674	0.35827116980102397	0.18540041430499993	0.22869936964303447	0.22762904625094155	1.0	-46227.86447949692	-191.2920636192347
2450000	-46408.804378566376	-198.51541094372067	-46210.288967622655	0.10672519184446594	2.6397775078901557	3.4496386695760393	0.35827116980102397	0.18540041430499993	0.22869936964303447	0.22762904625094155	1.0	-46210.288967622655	-195.14619757853
2451000	-46412.7084533723	-196.1222066965187	-46216.58624667578	0.1008998033239888	2.948095606760537	3.4496386695760393	0.35827116980102397	0.18540041430499993	0.22869936964303447	0.22762904625094155	1.0	-46216.58624667578	-192.64252856276065
2452000	-46410.20170174645	-196.08488244658392	-46214.11681929987	0.10134420562889628	2.670528822594863	3.4496386695760393	0.35827116980102397	0.18540041430499993	0.22869936964303447	0.22762904625094155	1.0	-46214.11681929987	-192.70408720398797
2453000	-46399.720797393755	-195.0560769735675	-46204.66472042019	0.10027566106454767	2.153827660960215	3.4496386695760393	0.35221470637262625	0.18540041430499993	0.2347558330714322	0.22762904625094155	1.0	-46204.66472042019	-191.89031167797515
2454000	-46404.52016564054	-195.8193287052166	-46208.70083693532	0.10032163436331706	2.7633564723514508	3.4496386695760393	0.35221470637262625	0.18540041430499993	0.2347558330714322	0.22762904625094155	1.0	-46208.70083693532	-192.40436392228509
2455000	-46401.461766891254	-195.54131944012707	-46205.92044745113	0.09828554046466531	2.215934168950502	3.4496386695760393	0.35221470637262625	0.18540041430499993	0.2347558330714322	0.22762904625094155	1.0	-46205.92044745113	-192.34712664993728
2456000	-46406.15384930696	-194.3646486823443	-46211.78920062462	0.10086397018829482	2.507630009715959	3.4496386695760393	0.35221470637262625	0.18540041430499993	0.2347558330714322	0.22762904625094155	1.0	-46211.78920062462	-191.04679186559474
2457000	-46403.78293933962	-196.32137145926995	-46207.461567880346	0.10335528872907362	2.5981793942528473	3.4496386695760393	0.35221470637262625	0.18540041430499993	0.2347558330714322	0.22762904625094155	1.0	-46207.461567880346	-192.9680417636015
2458000	-46409.03821531166	-198.5471129403423	-46210.491102371314	0.10923985056783889	2.618938319399836	3.6129396501132183	0.3485966092661987	0.18901851141142753	0.2347558330714322	0.22762904625094155	1.0	-46210.491102371314	-195.13183525317524
2459000	-46396.936202061486	-197.25181780388436	-46199.684384257605	0.10583358092928741	2.7259000065800323	3.6129396501132183	0.3485966092661987	0.18901851141142753	0.2347558330714322	0.22762904625094155	1.0	-46199.684384257605	-193.79651047953314
2460000	-46399.16731572988	-197.08862095602115	-46202.07869477386	0.10154788253153552	2.7128124854607867	3.6129396501132183	0.3485966092661987	0.18901851141142753	0.2347558330714322	0.22762904625094155	1.0	-46202.07869477386	-193.63812636865498
2461000	-46404.22621347378	-196.3069996883316	-46207.91921378545	0.10867675048280064	2.63818821461361	3.6129396501132183	0.3485966092661987	0.18901851141142753	0.2347558330714322	0.22762904625094155	1.0	-46207.91921378545	-192.8843986159946
2462000	-46402.453740446326	-195.79714064423084	-46206.656599802096	0.10357002966606098	2.6289373056316703	3.6129396501132183	0.3476947556692572	0.18901851141142753	0.2347558330714322	0.22853089984788302	1.0	-46206.656599802096	-192.37805227287606
2463000	-46402.71187954907	-194.87520832707708	-46207.836671221994	0.10134870099902182	2.2802133293445763	3.422487050483454	0.3476947556692572	0.18901851141142753	0.2347558330714322	0.22853089984788302	1.0	-46207.836671221994	-191.66150760552438
2464000	-46412.50868036566	-197.63036238872485	-46214.87831797694	0.10271163385606169	2.9596175328151513	3.5900559599399533	0.3490711298502277	0.18901851141142753	0.2307513303904916	0.23115902834785312	1.0	-46214.87831797694	-194.10029172377492
2465000	-46411.41675492375	-199.9882752183229	-46211.42847970543	0.10581585320047468	3.395822790426296	3.5900559599399533	0.3490711298502277	0.18901851141142753	0.2307513303904916	0.23115902834785312	1.0	-46211.42847970543	-196.32071851623928
2466000	-46406.2293519437	-194.48550341484543	-46211.74384852886	0.10472493045507339	2.14910043408706	3.5900559599399533	0.3490711298502277	0.18901851141142753	0.2307513303904916	0.23115902834785312	1.0	-46211.74384852886	-191.2754434461616
2467000	-46408.48931805497	-197.04357271409256	-46211.445745340876	0.1077811336936395	2.429020908274246	3.5900559599399533	0.3490711298502277	0.18901851141142753	0.2307513303904916	0.23115902834785312	1.0	-46211.445745340876	-193.71107383948987
